"LANG","complexityoflanguages","costoflanguages","type","minimal"
"fl100",4,5.89259245182623,"artificial",3.43195051667803
"fl1002",4,5.89259245182623,"artificial",3.43195051667803
"fl1003",6,2.81793360090681,"artificial",1.40997418273984
"fl1022",3,3.97732228521588,"artificial",1.94111962366695
"fl103",6,2.26430506582441,"artificial",0.857983252086971
"fl1035",11,1.76204389111464,"artificial",0.561310797840904
"fl1046",3,4.26329716313512,"artificial",2.08924787397121
"fl1065",1,4.28164000080908,"artificial",0.188008360120295
"fl1072",4,3.07253407888663,"artificial",1.42255427298514
"fl1095",10,1.79057979604581,"artificial",0.565504306588035
"fl110",6,2.0804673074772,"artificial",0.674695850793932
"fl1109",6,2.07698013681695,"artificial",0.671222028841254
"fl112",2,4.52119309262167,"artificial",1.21624959074129
"fl1168",10,2.33522270796656,"artificial",1.10963828551686
"fl1182",7,2.15999854545553,"artificial",0.818671850069445
"fl1186",10,1.62197672482368,"artificial",0.39734155896097
"fl1206",6,2.15102291949926,"artificial",0.745008170988353
"fl1208",2,4.84323338273858,"artificial",1.28720644417798
"fl1217",2,4.84323338273858,"artificial",1.28720644417798
"fl1230",12,2.15244670209151,"artificial",0.971770940029745
"fl1288",6,2.61087770707021,"artificial",1.20352717388779
"fl1340",1,4.28164000080908,"artificial",0.188008360120295
"fl1346",9,2.29286911552254,"artificial",1.03732451861657
"fl1351",4,3.17656592334704,"artificial",1.52468773371267
"fl1369",4,3.14026159020733,"artificial",1.48905053445665
"fl1383",4,2.29085711989806,"artificial",0.65388862459798
"fl1403",6,2.89968059641764,"artificial",1.4914750037883
"fl1418",7,2.26613401726968,"artificial",0.924664134395897
"fl1422",4,3.16836874389533,"artificial",1.51664054439521
"fl1423",9,2.25764303927671,"artificial",1.00212343635961
"fl1441",5,3.85093785760486,"artificial",2.34264592869942
"fl1445",5,2.33096334946741,"artificial",0.832741282408965
"fl1457",5,3.03982001667391,"artificial",1.53709119658351
"fl1485",8,3.00822649820541,"artificial",1.71455561232034
"fl1496",9,1.80553526113467,"artificial",0.550620329637686
"fl1515",6,2.61456041530557,"artificial",1.20719850159689
"fl1519",9,2.52713870986827,"artificial",1.27146311127397
"fl1521",7,2.40350577564885,"artificial",1.0618587605041
"fl1564",7,2.31896505785031,"artificial",0.977435484617195
"fl157",4,3.3383897144372,"artificial",1.68346413785413
"fl1645",2,4.84323338273858,"artificial",1.28720644417798
"fl1656",6,2.07736210607675,"artificial",0.671602529195179
"fl1676",1,4.28164000080908,"artificial",0.188008360120295
"fl1679",3,4.26329716313512,"artificial",2.08924787397121
"fl1716",3,2.98593150073614,"artificial",1.07490765426862
"fl1750",5,2.73516950597033,"artificial",1.23441147035828
"fl1821",13,1.70543045707836,"artificial",0.542553923857811
"fl1827",4,3.09954689746859,"artificial",1.44907811280556
"fl183",4,3.29785377770023,"artificial",1.64370126152463
"fl1858",1,4.27822439706397,"artificial",0.18718239826178
"fl1875",4,5.89259245182623,"artificial",3.43195051667803
"fl1886",3,4.26329716313512,"artificial",2.08924787397121
"fl1888",2,4.28164000080908,"artificial",1.15297853711492
"fl1909",10,2.01160358848594,"artificial",0.786236601394555
"fl1929",6,3.01077903209095,"artificial",1.60224990738169
"fl193",5,3.06890995078735,"artificial",1.56599482836468
"fl1957",1,4.27822439706397,"artificial",0.18718239826178
"fl1959",2,4.28164000080908,"artificial",1.15297853711492
"fl1967",6,2.11513989866814,"artificial",0.709242844545945
"fl1993",6,3.0212793149722,"artificial",1.61271573310146
"fl2",1,4.28164000080908,"artificial",0.188008360120295
"fl2031",6,2.61087770707021,"artificial",1.20352717388779
"fl2032",5,3.55703431494987,"artificial",2.05081334878405
"fl2051",4,2.26928900115651,"artificial",0.632653878287941
"fl2058",1,4.28164000080908,"artificial",0.188008360120295
"fl206",2,4.52119309262167,"artificial",1.21624959074129
"fl2098",9,2.77786741374168,"artificial",1.52209627267192
"fl2102",6,1.91653775147533,"artificial",0.511192346786503
"fl2136",1,4.27822439706397,"artificial",0.18718239826178
"fl2154",7,2.27252838968571,"artificial",0.931050922099598
"fl2162",6,2.51039568918845,"artificial",1.10336159252204
"fl2206",4,2.70296936428072,"artificial",1.05940167822289
"fl2220",1,4.28164000080908,"artificial",0.188008360120295
"fl2231",6,2.4237787252751,"artificial",1.01697264726076
"fl2259",5,3.26334718015989,"artificial",1.7591356790116
"fl2265",6,2.17236478657657,"artificial",0.766285256823492
"fl2278",2,4.28164000080908,"artificial",1.15297853711492
"fl2289",8,2.39939663993862,"artificial",1.10624793153931
"fl2290",7,1.76557927522439,"artificial",0.424863757590297
"fl2306",8,2.49087082646038,"artificial",1.19760978625099
"fl2349",5,3.27063664741362,"artificial",1.76637409787664
"fl2356",1,4.27822439706397,"artificial",0.18718239826178
"fl2370",4,2.69524108891375,"artificial",1.05180123214343
"fl2394",6,2.2750080869509,"artificial",0.868661396652722
"fl2397",2,4.28164000080908,"artificial",1.15297853711492
"fl2402",8,1.84866722079741,"artificial",0.55596459659447
"fl2406",7,2.18110037256823,"artificial",0.839742327866754
"fl2438",4,5.89259245182623,"artificial",3.43195051667803
"fl2453",2,4.52119309262167,"artificial",1.21624959074129
"fl2454",6,2.15482177879988,"artificial",0.748795229463014
"fl2474",8,2.25553784489872,"artificial",0.96260417061128
"fl2478",2,4.28164000080908,"artificial",1.15297853711492
"fl2491",5,2.0593373115139,"artificial",0.562754012248895
"fl2511",6,2.30940365384653,"artificial",0.902965602116611
"fl2543",7,2.15799294943394,"artificial",0.816669317846264
"fl2554",8,1.34430334094466,"artificial",0.0530297457320106
"fl2555",1,4.28164000080908,"artificial",0.188008360120295
"fl2558",10,2.17382305274052,"artificial",0.948328529023532
"fl2585",4,5.89259245182623,"artificial",3.43195051667803
"fl2595",2,4.28164000080908,"artificial",1.15297853711492
"fl2646",3,4.26329716313512,"artificial",2.08924787397121
"fl2676",6,2.26430506582441,"artificial",0.857983252086971
"fl2680",2,4.28164000080908,"artificial",1.15297853711492
"fl2721",4,2.16674388328416,"artificial",0.531669438848309
"fl2724",6,1.85030235434336,"artificial",0.445198821672377
"fl2728",8,1.92275341558083,"artificial",0.629986502841473
"fl2734",5,3.01171609788367,"artificial",1.50916871333139
"fl2741",4,2.72199410306966,"artificial",1.07810444354261
"fl2753",4,5.89259245182623,"artificial",3.43195051667803
"fl276",4,5.89259245182623,"artificial",3.43195051667803
"fl2775",1,4.28164000080908,"artificial",0.188008360120295
"fl2804",2,4.84323338273858,"artificial",1.28720644417798
"fl2809",8,2.3454132242272,"artificial",1.05233996591917
"fl2814",7,2.95483174924104,"artificial",1.61227563325033
"fl2816",2,4.52119309262167,"artificial",1.21624959074129
"fl2825",6,2.28240484851148,"artificial",0.876041321034509
"fl2846",7,2.66725801298101,"artificial",1.32515381738366
"fl2866",11,2.33522270796656,"artificial",1.13412728038306
"fl2919",10,1.9519206744741,"artificial",0.726614934264247
"fl2923",8,2.30788737548461,"artificial",1.01487129116385
"fl2944",6,3.23511967491949,"artificial",1.82590983210395
"fl2974",3,4.26329716313512,"artificial",2.08924787397121
"fl2984",6,3.01077903209095,"artificial",1.60224990738169
"fl3067",2,4.84323338273858,"artificial",1.28720644417798
"fl3085",3,3.13830705447609,"artificial",1.21606546521501
"fl3088",1,4.27822439706397,"artificial",0.18718239826178
"fl3102",3,4.26329716313512,"artificial",2.08924787397121
"fl3111",3,4.26329716313512,"artificial",2.08924787397121
"fl3123",5,2.26928900115651,"artificial",0.771439435305624
"fl3128",1,4.27822439706397,"artificial",0.18718239826178
"fl3131",4,3.27010128230361,"artificial",1.61647541860879
"fl3145",1,4.27822439706397,"artificial",0.18718239826178
"fl3161",5,2.77485112448227,"artificial",1.27384664514475
"fl3169",8,2.49148472304651,"artificial",1.19822298686464
"fl3172",12,1.67521245964097,"artificial",0.494751200181043
"fl320",4,2.69524108891375,"artificial",1.05180123214343
"fl3207",7,2.43403794597507,"artificial",1.09232671752021
"fl322",5,3.58274433341457,"artificial",2.07634418873108
"fl3239",3,4.26329716313512,"artificial",2.08924787397121
"fl3241",6,2.94036229525979,"artificial",1.53204396826691
"fl3248",4,2.33427737731083,"artificial",0.696638005337565
"fl3250",2,4.84323338273858,"artificial",1.28720644417798
"fl3258",1,4.27822439706397,"artificial",0.18718239826178
"fl3269",1,4.28164000080908,"artificial",0.188008360120295
"fl3288",5,2.84322415285468,"artificial",1.34177506995981
"fl3298",2,4.28164000080908,"artificial",1.15297853711492
"fl330",3,4.26329716313512,"artificial",2.08924787397121
"fl3345",6,3.05093394546955,"artificial",1.64227542604137
"fl3420",6,1.86552662781389,"artificial",0.460361351655559
"fl3445",6,2.66167374043011,"artificial",1.25417212192869
"fl3446",2,4.28164000080908,"artificial",1.15297853711492
"fl3448",4,3.64153647714294,"artificial",1.98055882413916
"fl3449",2,4.52119309262167,"artificial",1.21624959074129
"fl3456",1,4.27822439706397,"artificial",0.18718239826178
"fl350",7,2.12387933061408,"artificial",0.782610215129445
"fl3525",2,4.84323338273858,"artificial",1.28720644417798
"fl3535",12,2.25952431078943,"artificial",1.07882648208354
"fl3571",6,2.51039568918845,"artificial",1.10336159252204
"fl3584",1,4.27822439706397,"artificial",0.18718239826178
"fl3610",5,3.0201548272687,"artificial",1.51755225959664
"fl3677",11,1.61476411418042,"artificial",0.414286013176756
"fl3682",1,4.27822439706397,"artificial",0.18718239826178
"fl3699",8,2.76030258641766,"artificial",1.46679204196864
"fl370",2,4.52119309262167,"artificial",1.21624959074129
"fl3710",7,2.82278987995302,"artificial",1.48047980352381
"fl3716",3,2.16674388328416,"artificial",0.302095476398612
"fl3742",2,4.84323338273858,"artificial",1.28720644417798
"fl3744",5,3.03471779118615,"artificial",1.53202141749979
"fl3746",2,4.84323338273858,"artificial",1.28720644417798
"fl3757",4,2.26928900115651,"artificial",0.632653878287941
"fl38",1,4.28164000080908,"artificial",0.188008360120295
"fl3802",3,2.98593150073614,"artificial",1.07490765426862
"fl3826",7,1.83184367437984,"artificial",0.491062228652808
"fl3867",3,4.26329716313512,"artificial",2.08924787397121
"fl3917",6,2.15102291949926,"artificial",0.745008170988353
"fl392",2,4.28164000080908,"artificial",1.15297853711492
"fl3931",6,2.327196355994,"artificial",0.920695056309286
"fl3962",9,1.95254456481617,"artificial",0.697347055835903
"fl4006",8,2.56697141061301,"artificial",1.27362920596944
"fl4028",4,3.16836874389533,"artificial",1.51664054439521
"fl4037",1,4.27822439706397,"artificial",0.18718239826178
"fl409",4,3.08222879365809,"artificial",1.43207611550709
"fl4114",2,4.52119309262167,"artificial",1.21624959074129
"fl4123",8,3.00822649820541,"artificial",1.71455561232034
"fl4143",7,2.48923493614553,"artificial",1.14741628523842
"fl4159",6,2.2750080869509,"artificial",0.868661396652722
"fl4160",8,1.77877178823971,"artificial",0.486147771768366
"fl419",7,2.65485639327707,"artificial",1.31276958199273
"fl4200",2,4.28164000080908,"artificial",1.15297853711492
"fl4205",2,4.28164000080908,"artificial",1.15297853711492
"fl4219",2,4.28164000080908,"artificial",1.15297853711492
"fl4234",10,2.17382305274052,"artificial",0.948328529023532
"fl4240",4,5.89259245182623,"artificial",3.43195051667803
"fl4287",5,2.44326317647751,"artificial",0.944349815183611
"fl430",8,2.16262330166091,"artificial",0.869723349710712
"fl4311",4,3.77102347151691,"artificial",2.1073086204047
"fl4317",5,2.19590751037544,"artificial",0.698500021430882
"fl4333",4,3.0735477945866,"artificial",1.42354980326687
"fl4349",4,5.89259245182623,"artificial",3.43195051667803
"fl437",8,2.5669085946231,"artificial",1.27356645297756
"fl4375",8,3.00822649820541,"artificial",1.71455561232034
"fl4382",7,2.31167080046368,"artificial",0.970149081926692
"fl4392",1,4.28164000080908,"artificial",0.188008360120295
"fl4418",5,2.74645983784172,"artificial",1.24563289286904
"fl4419",8,3.09316330145236,"artificial",1.7993829806307
"fl4448",7,2.94927102097438,"artificial",1.60672445163891
"fl4469",1,4.28164000080908,"artificial",0.188008360120295
"fl4475",4,2.76028978196247,"artificial",1.11575671380018
"fl4491",5,2.73516950597033,"artificial",1.23441147035828
"fl4498",6,2.4237787252751,"artificial",1.01697264726076
"fl4533",11,1.96204548019864,"artificial",0.761123989577307
"fl4537",8,1.89902343125551,"artificial",0.606275400713974
"fl4552",9,2.14337369019912,"artificial",0.887948810439319
"fl462",5,3.00156121013968,"artificial",1.49908105208591
"fl4648",13,1.71410296687903,"artificial",0.551223133227592
"fl4664",8,2.25553784489872,"artificial",0.96260417061128
"fl4685",1,4.28164000080908,"artificial",0.188008360120295
"fl4694",4,2.78594018977586,"artificial",1.14097350149925
"fl4698",1,4.27822439706397,"artificial",0.18718239826178
"fl472",6,2.26346241048273,"artificial",0.857142581642887
"fl4745",5,2.84322415285468,"artificial",1.34177506995981
"fl4770",1,4.27822439706397,"artificial",0.18718239826178
"fl4779",10,1.8495803500766,"artificial",0.624406870089165
"fl4801",9,1.75038705988891,"artificial",0.495509668696651
"fl481",1,4.28164000080908,"artificial",0.188008360120295
"fl4842",1,4.28164000080908,"artificial",0.188008360120295
"fl4848",2,4.52119309262167,"artificial",1.21624959074129
"fl4859",3,4.26329716313512,"artificial",2.08924787397121
"fl4861",6,3.07452817540031,"artificial",1.66579653113726
"fl487",4,5.89259245182623,"artificial",3.43195051667803
"fl4872",2,4.84323338273858,"artificial",1.28720644417798
"fl491",5,2.2510371210248,"artificial",0.753309454039435
"fl4919",3,4.26329716313512,"artificial",2.08924787397121
"fl4922",6,2.80801052101889,"artificial",1.40008293901196
"fl4959",5,3.01350478071437,"artificial",1.5109456481726
"fl496",3,4.26329716313512,"artificial",2.08924787397121
"fl5012",3,4.26329716313512,"artificial",2.08924787397121
"fl5040",3,2.98895183225761,"artificial",1.07771637411855
"fl5049",9,2.78178901122631,"artificial",1.52601662511612
"fl5052",2,4.84323338273858,"artificial",1.28720644417798
"fl5088",1,4.27822439706397,"artificial",0.18718239826178
"fl5101",8,1.67556650373932,"artificial",0.38311097456253
"fl5126",3,4.26329716313512,"artificial",2.08924787397121
"fl516",1,4.27822439706397,"artificial",0.18718239826178
"fl5189",5,1.9682456231692,"artificial",0.472203543156157
"fl5209",6,2.14621247553876,"artificial",0.74021284378602
"fl5253",1,4.28164000080908,"artificial",0.188008360120295
"fl5275",9,2.12387933061408,"artificial",0.868473098560579
"fl5291",6,3.00822649820541,"artificial",1.59970581798758
"fl5301",2,4.84323338273858,"artificial",1.28720644417798
"fl5332",6,2.25997207212677,"artificial",0.853660506555763
"fl535",4,5.89259245182623,"artificial",3.43195051667803
"fl5360",7,3.01077903209095,"artificial",1.66813040440542
"fl5377",9,1.95192991320978,"artificial",0.696733337690649
"fl5437",7,3.04409328916193,"artificial",1.70139246232598
"fl5441",1,4.27822439706397,"artificial",0.18718239826178
"fl5445",2,4.28164000080908,"artificial",1.15297853711492
"fl5448",4,2.16674388328416,"artificial",0.531669438848309
"fl5477",11,1.61128451595167,"artificial",0.410814648238922
"fl55",6,2.67414629316335,"artificial",1.26660942721251
"fl5563",1,4.28164000080908,"artificial",0.188008360120295
"fl5579",9,1.67618465812502,"artificial",0.421308693070731
"fl5608",5,2.75398588051206,"artificial",1.25311368875703
"fl5615",3,3.0341530913894,"artificial",1.11970376149566
"fl5623",8,3.09316330145236,"artificial",1.7993829806307
"fl5633",2,4.84323338273858,"artificial",1.28720644417798
"fl5635",1,4.27822439706397,"artificial",0.18718239826178
"fl5649",6,1.80701493362809,"artificial",0.402045913087979
"fl5653",10,2.09968598866056,"artificial",0.874243881174997
"fl5677",6,2.80801052101889,"artificial",1.40008293901196
"fl5712",2,3.0341530913894,"artificial",0.566515645237348
"fl575",7,2.46852522004516,"artificial",1.12674564122918
"fl5772",2,4.28164000080908,"artificial",1.15297853711492
"fl5777",2,4.52119309262167,"artificial",1.21624959074129
"fl5790",4,5.89259245182623,"artificial",3.43195051667803
"fl5796",1,4.28164000080908,"artificial",0.188008360120295
"fl5853",8,2.25553784489872,"artificial",0.96260417061128
"fl5881",1,4.28164000080908,"artificial",0.188008360120295
"fl5899",7,2.78859261931783,"artificial",1.44633405558785
"fl5904",4,5.89259245182623,"artificial",3.43195051667803
"fl5916",4,2.19195147683432,"artificial",0.556490897809126
"fl5957",3,4.26329716313512,"artificial",2.08924787397121
"fl596",3,3.34761818091567,"artificial",1.40772356947359
"fl5970",5,2.87643730607775,"artificial",1.37477812460586
"fl5982",1,4.28164000080908,"artificial",0.188008360120295
"fl599",1,4.27822439706397,"artificial",0.18718239826178
"fl5990",5,2.42811507373732,"artificial",0.929288714656417
"fl5997",7,2.7946826655022,"artificial",1.4524170330298
"fl6006",11,1.86665820904757,"artificial",0.665812460127346
"fl6020",1,4.28164000080908,"artificial",0.188008360120295
"fl6034",2,4.84323338273858,"artificial",1.28720644417798
"fl6035",8,1.91065463290565,"artificial",0.617897166147304
"fl6036",6,3.03951180172549,"artificial",1.63088944147049
"fl6070",10,1.79071075913757,"artificial",0.565635029552076
"fl6089",1,4.28164000080908,"artificial",0.188008360120295
"fl6091",2,4.84323338273858,"artificial",1.28720644417798
"fl6122",6,3.46194022879175,"artificial",2.05203333543549
"fl6147",6,3.09191472417095,"artificial",1.68313050430935
"fl6154",1,4.27822439706397,"artificial",0.18718239826178
"fl6158",6,2.15482177879988,"artificial",0.748795229463014
"fl6161",2,4.84323338273858,"artificial",1.28720644417798
"fl618",4,3.0212793149722,"artificial",1.37222224946986
"fl6188",1,4.28164000080908,"artificial",0.188008360120295
"fl6199",2,4.52119309262167,"artificial",1.21624959074129
"fl6263",9,2.16830116757614,"artificial",0.912853602755081
"fl6266",9,2.12387933061408,"artificial",0.868473098560579
"fl6296",2,4.28164000080908,"artificial",1.15297853711492
"fl6316",2,4.28164000080908,"artificial",1.15297853711492
"fl6339",4,3.14026159020733,"artificial",1.48905053445665
"fl6374",7,2.66933201115457,"artificial",1.32722493995958
"fl6383",5,1.65853225706852,"artificial",0.164374858431333
"fl6388",2,4.84323338273858,"artificial",1.28720644417798
"fl6399",9,1.68260939797086,"artificial",0.427733289869569
"fl6402",13,1.55237464765541,"artificial",0.389580538321356
"fl6462",2,4.84323338273858,"artificial",1.28720644417798
"fl6488",9,2.15110638333134,"artificial",0.895674331459513
"fl6492",9,1.98708559153633,"artificial",0.73183814366382
"fl6493",1,4.27822439706397,"artificial",0.18718239826178
"fl6502",5,2.89063053753265,"artificial",1.38887487017375
"fl6529",5,3.13958317003574,"artificial",1.63619617097034
"fl6550",4,2.06407928685515,"artificial",0.430530675164546
"fl6554",2,4.52119309262167,"artificial",1.21624959074129
"fl6558",9,2.02381692090478,"artificial",0.768521288881129
"fl6604",1,4.28164000080908,"artificial",0.188008360120295
"fl661",5,3.0201548272687,"artificial",1.51755225959664
"fl6691",2,4.84323338273858,"artificial",1.28720644417798
"fl6698",5,3.09191472417095,"artificial",1.5888414087022
"fl6710",7,3.31653657651564,"artificial",1.97341647862295
"fl6721",9,2.07290417134285,"artificial",0.817550901584206
"fl6747",10,1.81844195177716,"artificial",0.593317761159252
"fl6750",4,2.16674388328416,"artificial",0.531669438848309
"fl6780",7,2.37453642056726,"artificial",1.03295064625123
"fl6812",6,2.29145744856764,"artificial",0.88507369728168
"fl6847",1,4.28164000080908,"artificial",0.188008360120295
"fl6864",3,2.77590383996912,"artificial",0.878674928073504
"fl6873",4,2.36240474174429,"artificial",0.724325229082654
"fl6900",4,5.89259245182623,"artificial",3.43195051667803
"fl6943",12,1.81862601547507,"artificial",0.638066580407217
"fl6958",6,2.38531774864276,"artificial",0.978625842498537
"fl697",4,2.60392693223215,"artificial",0.961990145046058
"fl6973",9,2.15152107015282,"artificial",0.896088637152309
"fl6977",1,4.28164000080908,"artificial",0.188008360120295
"fl7",3,4.26329716313512,"artificial",2.08924787397121
"fl7000",8,2.26264209530673,"artificial",0.969700825884127
"fl702",1,4.28164000080908,"artificial",0.188008360120295
"fl7028",2,4.28164000080908,"artificial",1.15297853711492
"fl7048",4,5.89259245182623,"artificial",3.43195051667803
"fl7056",2,4.84323338273858,"artificial",1.28720644417798
"fl706",10,1.35346859603517,"artificial",0.129815840959168
"fl7072",6,2.81793360090681,"artificial",1.40997418273984
"fl7102",5,3.00156121013968,"artificial",1.49908105208591
"fl7116",8,2.03663028253527,"artificial",0.74378951440973
"fl7134",5,2.40350577564884,"artificial",0.904826951230954
"fl7170",7,2.327196355994,"artificial",0.985658058570051
"fl7176",2,4.28164000080908,"artificial",1.15297853711492
"fl7180",4,3.17338671569596,"artificial",1.52156650839206
"fl719",5,2.86252354048964,"artificial",1.36095701926923
"fl7192",2,4.52119309262167,"artificial",1.21624959074129
"fl7194",4,2.57376983684739,"artificial",0.932325571607975
"fl7240",7,1.90753054513404,"artificial",0.566692650234802
"fl7271",2,4.84323338273858,"artificial",1.28720644417798
"fl728",3,3.18636722551738,"artificial",1.26032912046228
"fl7321",5,2.98593150073614,"artificial",1.48355660550709
"fl7349",3,4.26329716313512,"artificial",2.08924787397121
"fl735",4,3.64153647714294,"artificial",1.98055882413916
"fl7386",2,4.84323338273858,"artificial",1.28720644417798
"fl7404",2,4.28164000080908,"artificial",1.15297853711492
"fl7412",5,1.95110881418081,"artificial",0.455169445390994
"fl7414",3,4.26329716313512,"artificial",2.08924787397121
"fl7426",3,3.32857130180928,"artificial",1.39041480584579
"fl7436",5,3.58274433341457,"artificial",2.07634418873108
"fl7440",8,2.26434470203888,"artificial",0.971400491195525
"fl7462",9,2.17512827497266,"artificial",0.919674711618202
"fl7494",6,3.27063664741362,"artificial",1.86131266766452
"fl7497",2,4.28164000080908,"artificial",1.15297853711492
"fl75",3,4.26329716313512,"artificial",2.08924787397121
"fl7524",6,3.0212793149722,"artificial",1.61271573310146
"fl7529",3,4.26329716313512,"artificial",2.08924787397121
"fl7535",6,2.81793360090681,"artificial",1.40997418273984
"fl7574",2,4.84323338273858,"artificial",1.28720644417798
"fl7621",6,3.53718824774943,"artificial",2.12704594339492
"fl7622",3,2.9850339798689,"artificial",1.07407323720484
"fl7627",9,1.72896187396572,"artificial",0.474084848715207
"fl7633",1,4.28164000080908,"artificial",0.188008360120295
"fl7637",7,2.15799294943394,"artificial",0.816669317846264
"fl7652",2,4.28164000080908,"artificial",1.15297853711492
"fl7653",4,2.81175559939075,"artificial",1.16635369414142
"fl7664",5,2.75398588051206,"artificial",1.25311368875703
"fl7674",2,4.84323338273858,"artificial",1.28720644417798
"fl7687",8,2.26264209530673,"artificial",0.969700825884127
"fl7747",6,2.26819236138359,"artificial",0.861861441208636
"fl7800",2,4.52119309262167,"artificial",1.21624959074129
"fl7806",2,4.52119309262167,"artificial",1.21624959074129
"fl7847",4,2.81175559939075,"artificial",1.16635369414142
"fl7855",3,4.26329716313512,"artificial",2.08924787397121
"fl7863",6,2.62567318439809,"artificial",1.21827734575984
"fl7914",9,2.77786741374168,"artificial",1.52209627267192
"fl7922",3,3.32857130180928,"artificial",1.39041480584579
"fl7930",8,1.49094725870154,"artificial",0.199228408910695
"fl8001",8,2.32375285790683,"artificial",1.03071209350796
"fl8030",9,1.6611126484535,"artificial",0.406237036735445
"fl8077",5,2.15482177879988,"artificial",0.657670639645049
"fl808",2,4.84323338273858,"artificial",1.28720644417798
"fl8136",10,2.02328530035888,"artificial",0.797907397079518
"fl8143",3,2.15236595657926,"artificial",0.288387221580307
"fl8206",4,5.89259245182623,"artificial",3.43195051667803
"fl8257",7,1.70342027630926,"artificial",0.36278848394719
"fl8282",2,4.84323338273858,"artificial",1.28720644417798
"fl8336",1,4.27822439706397,"artificial",0.18718239826178
"fl8345",2,4.84323338273858,"artificial",1.28720644417798
"fl8407",8,2.26264209530673,"artificial",0.969700825884127
"fl8462",9,2.37453642056726,"artificial",1.11893992950133
"fl8515",2,4.84323338273858,"artificial",1.28720644417798
"fl8544",2,4.28164000080908,"artificial",1.15297853711492
"fl8546",6,2.91614615449081,"artificial",1.50789420186949
"fl8604",4,2.57376983684739,"artificial",0.932325571607975
"fl8628",7,2.34536901687008,"artificial",1.00381196496363
"fl8674",4,5.89259245182623,"artificial",3.43195051667803
"fl8681",4,5.89259245182623,"artificial",3.43195051667803
"fl8682",7,2.15799294943394,"artificial",0.816669317846264
"fl8733",2,4.84323338273858,"artificial",1.28720644417798
"fl8758",1,4.27822439706397,"artificial",0.18718239826178
"fl8806",9,2.27168355899815,"artificial",1.0161537862732
"fl8824",6,2.94927102097438,"artificial",1.540928800114
"fl8851",5,3.00156121013968,"artificial",1.49908105208591
"fl8896",2,4.28164000080908,"artificial",1.15297853711492
"fl8906",2,4.28164000080908,"artificial",1.15297853711492
"fl8920",1,4.27822439706397,"artificial",0.18718239826178
"fl8960",2,4.28164000080908,"artificial",1.15297853711492
"fl9000",4,5.89259245182623,"artificial",3.43195051667803
"fl9020",6,1.65388909172743,"artificial",0.249308266770337
"fl9033",4,5.89259245182623,"artificial",3.43195051667803
"fl9061",7,2.01293137025785,"artificial",0.6718778089502
"fl9070",7,2.39884143322796,"artificial",1.05720455407348
"fl9140",2,4.84323338273858,"artificial",1.28720644417798
"fl9169",4,2.57376983684739,"artificial",0.932325571607975
"fl9195",1,4.27822439706397,"artificial",0.18718239826178
"fl9248",1,4.27822439706397,"artificial",0.18718239826178
"fl9259",6,3.15736705857853,"artificial",1.74839427927335
"fl926",6,2.70893487528937,"artificial",1.30130326226878
"fl9271",7,3.06202791476638,"artificial",1.71929982366772
"fl9286",7,3.00156121013968,"artificial",1.65892739560152
"fl9287",4,5.89259245182623,"artificial",3.43195051667803
"fl9298",1,4.28164000080908,"artificial",0.188008360120295
"fl9315",7,2.94756479445666,"artificial",1.60502116762113
"fl9341",6,3.07452817540031,"artificial",1.66579653113726
"fl9346",6,2.0135430520119,"artificial",0.607938363863959
"fl9380",7,2.15102291949926,"artificial",0.809710053441097
"fl9434",9,2.04718829484967,"artificial",0.791864329731879
"fl9442",4,2.81175559939075,"artificial",1.16635369414142
"fl9447",7,2.39884143322796,"artificial",1.05720455407348
"fl9466",3,4.26329716313512,"artificial",2.08924787397121
"fl9498",3,2.9850339798689,"artificial",1.07407323720484
"fl9506",10,1.7598654079544,"artificial",0.534849479806009
"fl9521",4,3.29785377770023,"artificial",1.64370126152463
"fl9522",4,5.89259245182623,"artificial",3.43195051667803
"fl957",4,5.89259245182623,"artificial",3.43195051667803
"fl96",4,2.50088248167968,"artificial",0.86061683415735
"fl9607",2,4.28164000080908,"artificial",1.15297853711492
"fl9620",5,2.23832130769617,"artificial",0.74067892359782
"fl9664",3,4.26329716313512,"artificial",2.08924787397121
"fl9708",2,4.52119309262167,"artificial",1.21624959074129
"fl9713",2,4.52119309262167,"artificial",1.21624959074129
"fl9723",5,2.15431690558186,"artificial",0.657169115266623
"fl9801",5,2.86252354048964,"artificial",1.36095701926923
"fl9805",1,4.28164000080908,"artificial",0.188008360120295
"fl9810",7,1.53270742691398,"artificial",0.192583636098495
"fl9813",2,2.98556974622657,"artificial",0.532896248982943
"fl9818",2,4.84323338273858,"artificial",1.28720644417798
"fl9852",4,2.52761451635997,"artificial",0.886915880234215
"fl987",2,4.84323338273858,"artificial",1.28720644417798
"fl9871",2,4.52119309262167,"artificial",1.21624959074129
"fl9876",4,5.89259245182623,"artificial",3.43195051667803
"fl9893",5,2.11513989866814,"artificial",0.618235649972605
"fl9928",1,4.27822439706397,"artificial",0.18718239826178
"fl9969",2,4.52119309262167,"artificial",1.21624959074129
"fl9971",6,3.70706562338492,"artificial",2.29639529339474
"fl9973",9,2.28507256814326,"artificial",1.0295333557963
"fl9996",8,2.27789000482199,"artificial",0.984922755097756
